"","p1","p2","alpha","xi","n","rd","seed","logbf","pm_alpha","pm_xi","chisq_stat","chisq_pvalue"
"20359",1,2,0.166666666666667,0.333333333333333,1000,100,23,9.11620456207675,0.138319544585333,0.310403361864594,Inf,0
"20360",0,1,0.0833333333333333,0.166666666666667,1000,100,38,15.9288881816346,0.120407288388133,0.330628954889514,Inf,0
"20361",2,2,0.166666666666667,0,1000,100,76,2.52812929557876,0.150693953562801,0.0193921282726853,363.32,2.3318889838575e-77
"20362",2,2,0.166666666666667,0,1000,100,16,6.67710654437633,0.143105188217906,0.0271407083806685,315.325,5.352054657523e-67
"20363",0,2,0.166666666666667,0,100,100,34,7.71891432050484,0.0996549957178194,0.107361941331739,Inf,0
"20364",0,1,0.166666666666667,0.166666666666667,100,10,4,8.70339541146876,0.0827523523718848,0.330078400667409,Inf,0
"20365",1,1,0,0.166666666666667,1000,100,70,13.2238917341147,0.00468740337492441,0.332536048362105,Inf,0
"20366",1,1,0,0.333333333333333,1000,100,10,12.8799739242536,0.00417712636692335,0.339347206426749,Inf,0
"20367",2,2,0.166666666666667,0.333333333333333,10,100,46,1.26720904351226,0.0864847059520371,0.241599228119178,7.1,0.13069711042679
"20368",0,2,0.166666666666667,0,10,100,33,3.86970607025732,0.0872667496886978,0.25204467622768,1.55,0.460703780998966
"20369",1,2,0.0833333333333333,0,10,10,3,2.71403108080143,0.0817452555462896,0.351428112828533,0.0799999999999997,0.994124368210494
"20370",1,2,0.166666666666667,0.333333333333333,1000,10,61,7.64956223448326,0.0984158900299342,0.224331990761854,Inf,0
"20371",0,2,0,0.166666666666667,1000,100,36,14.8991054012904,0.0838542497779603,0.249151477880146,Inf,0
"20372",2,2,0.0833333333333333,0.166666666666667,100,10,91,3.91751897548565,0.0794938550216321,0.368131919573973,12.925,0.0116481312299788
"20373",2,2,0.0833333333333333,0.333333333333333,100,10,19,4.36943163965125,0.0833216579435773,0.303188044378465,9.085,0.0590096471461212
"20374",0,1,0.166666666666667,0,1000,10,91,10.88245623485,0.151517629216945,0.333143384170524,Inf,0
"20375",2,2,0.166666666666667,0.333333333333333,100,10,93,2.94046360340687,0.0909149353286336,0.177428933498391,19.385,0.000660206799873266
"20376",2,2,0,0.166666666666667,100,100,25,5.33767969523927,0.0812606108152421,0.348982920229385,2.605,0.625937651645474
"20377",0,2,0.166666666666667,0.333333333333333,100,100,3,9.36968030537588,0.0860257297821238,0.185959033547127,Inf,0
"20378",1,2,0.166666666666667,0.166666666666667,1000,10,15,7.0727127187597,0.132133207861852,0.113361843972761,Inf,0
"20379",1,2,0,0.333333333333333,1000,10,50,9.2517539220712,0.0847983377985814,0.422184920015746,Inf,0
"20380",1,1,0.166666666666667,0,10,100,42,4.05768132824006,0.0745055111381235,0.330282031134876,0.2,0.90483741803596
"20381",1,1,0.166666666666667,0,100,100,8,6.70767246261676,0.12899328073307,0.335323369499017,Inf,0
"20382",2,2,0.0833333333333333,0,100,10,91,3.62504239529093,0.0833228961889046,0.221681988505641,19.565,0.000608462332020015
"20383",1,2,0,0.166666666666667,100,100,64,7.37080931830667,0.0706056590031465,0.364120952475303,2.95999999999999,0.397833594656798
"20384",0,1,0.166666666666667,0.333333333333333,100,100,64,10.3420229577004,0.115788096588912,0.330182171692231,Inf,0
"20385",1,2,0.0833333333333333,0.166666666666667,1000,10,28,2.20459807681027,0.0590366846177313,0.101315072562809,Inf,0
"20386",0,2,0,0.333333333333333,1000,10,80,11.2882999154629,0.079965563971925,0.430969878185016,Inf,0
"20387",0,2,0.0833333333333333,0.166666666666667,10,10,54,3.44672044877419,0.0781583922862007,0.420707979018947,1.4,0.49658530379141
"20388",1,2,0.0833333333333333,0,100,10,38,3.36070632775761,0.10690078569002,0.142145844623705,Inf,0
"20389",1,1,0,0.333333333333333,100,10,66,7.97163115474328,0.0721744399274283,0.332430900521226,Inf,0
"20390",1,1,0.166666666666667,0.333333333333333,100,10,80,6.36486274783317,0.102760071144049,0.332259457959933,Inf,0
"20391",1,2,0.0833333333333333,0,10,10,37,1.96514742586947,0.0850057751078187,0.342943778411331,0.56,0.905525210355113
"20392",0,2,0,0.166666666666667,100,10,44,6.38298911501533,0.0846685138776498,0.228604023836502,Inf,0
"20393",2,2,0.166666666666667,0.166666666666667,1000,100,96,8.15901742646111,0.0976311180874241,0.0861234705033647,161.279,7.77339009797694e-34
"20394",1,1,0.166666666666667,0,10,10,85,2.45204726025174,0.086287109731608,0.33431308018674,Inf,0
"20395",0,2,0.0833333333333333,0.166666666666667,10,100,42,3.83711632292694,0.0830443854213044,0.289550834884519,1.4,0.49658530379141
"20396",0,2,0.166666666666667,0.333333333333333,10,10,75,3.67183991331189,0.0795193622360598,0.385324744260224,0.35,0.839457020769207
"20397",1,1,0.0833333333333333,0.333333333333333,100,10,37,6.58355970294511,0.0747701430767569,0.332016596675063,Inf,0
"20398",0,1,0,0,10,10,92,4.61236531385135,0.0798573623101491,0.335592016208328,Inf,0
"20399",0,1,0.166666666666667,0.333333333333333,100,100,26,10.0674352836403,0.120835079595365,0.327465029509022,Inf,0
"20400",2,2,0.166666666666667,0.166666666666667,1000,100,3,8.69162553504884,0.101650176296906,0.0730378870293434,178.7345,1.39414366110903e-37
"20401",1,1,0.166666666666667,0.333333333333333,100,100,34,5.15042537480502,0.125314338488231,0.334277687270264,Inf,0
"20402",0,1,0.166666666666667,0.333333333333333,1000,10,15,14.4718632552058,0.123713638416812,0.327267760391096,Inf,0
"20403",2,2,0.0833333333333333,0.333333333333333,100,10,3,5.1721418525799,0.0816503106328525,0.321195289617141,3.66999999999999,0.452504277512616
"20404",2,2,0.0833333333333333,0.333333333333333,10,10,62,-0.605728465758848,0.092035512748636,0.201601626775252,16.9,0.00202135892522441
"20405",2,2,0,0.166666666666667,100,100,64,5.59109877747613,0.0835019324685475,0.286026044374759,6.50499999999999,0.164475615351133
"20406",0,2,0,0,1000,100,75,14.5467602715203,0.0941438079128284,0.0871672416649708,Inf,0
"20407",2,2,0.166666666666667,0.333333333333333,100,10,39,3.03348571890953,0.092758243704108,0.151071476207591,27.985,1.25605460325573e-05
"20408",2,2,0,0,100,100,10,4.52880485034188,0.101350453226673,0.102934381835435,24.34,6.82687467305931e-05
"20409",2,2,0.166666666666667,0.333333333333333,10,10,87,0.170321128924282,0.0900012566207071,0.226030293859368,14.2,0.00668334987845385
"20410",0,1,0,0,1000,10,71,15.5367523206846,0.0397416725518166,0.325191047918381,Inf,0
"20411",1,2,0.166666666666667,0.333333333333333,10,10,86,2.88200059212867,0.0703764637143379,0.463561647866354,2.48,0.478916376817431
"20412",0,2,0.0833333333333333,0.333333333333333,10,100,72,3.98420185453583,0.0831036748566038,0.313716854180492,1.4,0.49658530379141
"20413",0,1,0.0833333333333333,0.166666666666667,10,100,81,4.74271326159795,0.0844567654456917,0.338371459569908,1.6,0.205903210732068
"20414",2,2,0,0,10,100,30,1.81958333917366,0.0837947464293943,0.31283924723455,4.9,0.297712873422828
"20415",0,2,0,0.166666666666667,100,100,15,8.55532089107538,0.0757781063612329,0.502988859232605,1.58,0.453844795282355
"20416",1,1,0.166666666666667,0.166666666666667,1000,10,84,9.79125328213331,0.136003112309532,0.336851785938908,Inf,0
"20417",0,2,0.166666666666667,0,1000,10,20,11.2746401225234,0.135302402107091,0.0358062874036212,Inf,0
"20418",1,2,0.166666666666667,0,100,100,38,1.8815492414659,0.137153666889004,0.0882413237943611,Inf,0
"20419",0,2,0,0,10,10,26,1.92926529163338,0.0903310923775805,0.214362280120464,Inf,0
"20420",0,2,0.166666666666667,0.333333333333333,1000,10,68,11.9093596687999,0.0823757410396568,0.15938695101248,Inf,0
"20421",1,1,0.166666666666667,0.333333333333333,10,10,85,2.45204726025174,0.086287109731608,0.33431308018674,Inf,0
"20422",0,2,0,0.166666666666667,10,100,45,4.13287569715006,0.0849117561053125,0.299090350862974,0.2,0.90483741803596
"20423",1,1,0.166666666666667,0.166666666666667,10,10,34,1.45785845734796,0.0749296828834227,0.330480068168743,Inf,0
"20424",0,1,0.166666666666667,0,100,100,64,10.3420229577004,0.115788096588912,0.330182171692231,Inf,0
"20425",1,1,0.0833333333333333,0,1000,100,7,10.3731793360821,0.10735559123388,0.334859283384811,Inf,0
"20426",1,2,0.166666666666667,0,10,10,79,2.67125957618123,0.0804792465741822,0.349597467427832,0.56,0.905525210355113
"20427",0,2,0.166666666666667,0.166666666666667,100,10,42,4.98325308917791,0.0895521686700665,0.163773028268824,Inf,0
"20428",1,1,0.166666666666667,0,1000,10,34,10.2170442291724,0.138875106930723,0.338201320211,Inf,0
"20429",2,2,0.166666666666667,0.333333333333333,1000,100,21,6.62335806531155,0.0828824080432676,0.165720716191423,101.752,4.16677855445377e-21
"20430",1,1,0.0833333333333333,0,10,100,37,3.58271664161178,0.0734623824951123,0.334290047712019,1.2,0.548811636094026
"20431",1,2,0.166666666666667,0.333333333333333,100,10,52,3.53182663452964,0.105217800818004,0.144173801661302,Inf,0
"20432",1,2,0.166666666666667,0.166666666666667,1000,10,59,6.55673874110562,0.138534961390198,0.19326189723327,Inf,0
"20433",2,2,0.166666666666667,0.333333333333333,10,10,52,1.02659922446938,0.0900076313864401,0.25114749945075,4.85,0.303037557719149
"20434",1,2,0.0833333333333333,0.166666666666667,1000,10,22,9.57212505888128,0.0534162938179506,0.159685841742302,Inf,0
"20435",0,2,0.0833333333333333,0.333333333333333,1000,10,66,12.1311365405093,0.0798964572929747,0.299986051141923,Inf,0
"20436",1,1,0,0.166666666666667,1000,100,69,13.2488557786905,0.00723859151966335,0.322485966794733,Inf,0
"20437",0,2,0.0833333333333333,0.166666666666667,10,100,7,3.20987509724744,0.0880973792481954,0.24709771837889,3.95,0.138761312242955
"20438",0,1,0,0,1000,100,71,16.5020605821819,0.00548287734244683,0.340163557277073,Inf,0
"20439",0,1,0.0833333333333333,0,100,10,12,10.1842864528292,0.0853045397858472,0.32988537487356,Inf,0
"20440",0,1,0.166666666666667,0.166666666666667,10,100,12,3.9329610034493,0.0859364093164808,0.336668708367062,3.6,0.0577795711235973
"20441",0,2,0.0833333333333333,0.333333333333333,1000,100,19,14.0934779071467,0.0820233612450034,0.313981835735689,Inf,0
"20442",1,1,0.0833333333333333,0.333333333333333,100,100,62,8.02161984983331,0.0901813763464226,0.337690730582538,Inf,0
"20443",2,2,0,0,1000,100,99,7.05576243290943,0.0947713329238721,0.0902131930900695,160.406,1.19633206235444e-33
"20444",2,2,0.0833333333333333,0,10,100,29,1.95940425711892,0.0880947432960645,0.232052911362807,4.4,0.354570106759469
"20445",0,1,0.0833333333333333,0,100,10,50,10.0194751793504,0.080229688533025,0.324003310580722,Inf,0
"20446",0,1,0.0833333333333333,0.333333333333333,10,100,30,3.82520753597604,0.103798874520043,0.327173531687357,Inf,0
"20447",1,1,0.0833333333333333,0.166666666666667,1000,10,23,12.0008281178943,0.0540563598861472,0.325916050823298,Inf,0
"20448",0,1,0.166666666666667,0.166666666666667,1000,100,34,15.1744974481367,0.121709386464849,0.334609122848942,Inf,0
"20449",0,1,0.0833333333333333,0.333333333333333,1000,10,63,15.8710404710521,0.0334123244072923,0.330700738842377,Inf,0
"20450",1,2,0.0833333333333333,0.333333333333333,100,100,7,1.88844784191986,0.130201694566134,0.448295881838588,Inf,0
"20451",0,1,0.166666666666667,0,1000,100,88,15.1678491523653,0.151058984634532,0.335694939130908,Inf,0
"20452",0,1,0.166666666666667,0.333333333333333,10,10,45,3.59994299058825,0.0870972246025989,0.335867190576698,Inf,0
"20453",1,1,0.166666666666667,0,100,10,90,1.99840208742387,0.117938232380855,0.335731733491063,Inf,0
"20454",1,2,0,0.333333333333333,1000,10,36,9.25019049841285,0.0514397306097417,0.376942643352129,Inf,0
"20455",1,1,0.166666666666667,0,1000,100,49,9.28143198884663,0.152902594564485,0.338441368392445,Inf,0
"20456",1,1,0.166666666666667,0.166666666666667,10,100,24,0.618989485224695,0.0995677196473868,0.334562788627389,Inf,0
"20457",0,1,0.166666666666667,0.166666666666667,1000,100,94,15.7780117047864,0.125880327834589,0.340245601192228,Inf,0
"20458",0,2,0.166666666666667,0.333333333333333,1000,100,95,14.6412137517036,0.0799768667547059,0.191370413116086,Inf,0
"20459",1,1,0.0833333333333333,0,1000,10,77,10.6624229988672,0.0799443470860661,0.335735963493453,Inf,0
"20460",0,2,0.166666666666667,0,100,10,36,4.75509194869073,0.109422230485713,0.0822561055271466,Inf,0
"20461",0,1,0.166666666666667,0.333333333333333,10,10,41,4.16267089696757,0.0751201240165463,0.332011871382911,Inf,0
"20462",1,1,0,0.166666666666667,10,100,3,3.48354047541695,0.0750951321684175,0.325539760089254,1.2,0.548811636094026
"20463",1,1,0,0.333333333333333,10,100,55,4.0051753837359,0.0789059638957161,0.329300763405683,0.4,0.818730753077982
"20464",1,2,0.166666666666667,0.166666666666667,100,10,54,5.90073691665302,0.0889617686420457,0.210268543179236,Inf,0
"20465",2,2,0.166666666666667,0.166666666666667,100,10,30,3.40348807474581,0.0970630702494435,0.123241991798618,24.385,6.6863888909328e-05
"20466",0,2,0.0833333333333333,0.333333333333333,1000,100,35,13.4901561557704,0.0803204356167394,0.308228584608141,Inf,0
"20467",1,1,0.0833333333333333,0.333333333333333,10,100,43,3.80770351245621,0.0798648868038251,0.33482008733981,1.2,0.548811636094026
"20468",0,2,0.166666666666667,0.166666666666667,10,100,49,2.35124653390388,0.093601661202483,0.181327020729505,8,0.0183156388887342
"20469",2,2,0.166666666666667,0,1000,100,30,6.86578273937812,0.14408050161936,0.0274276557719124,314.513,8.01182331513833e-67
"20470",1,2,0,0.333333333333333,1000,100,68,10.2237328139108,0.0189559083121442,0.354731839580013,1.98559999999999,0.575400851713862
"20471",0,2,0.166666666666667,0.333333333333333,10,100,25,4.1889658335262,0.0841203943556986,0.292197922655886,0.2,0.90483741803596
"20472",2,2,0.166666666666667,0,10,100,3,1.73979633349957,0.089049635540732,0.2275723638676,4.4,0.354570106759469
"20473",0,1,0.0833333333333333,0.166666666666667,10,10,14,2.6601398370381,0.0892796506347513,0.331351062010996,Inf,0
"20474",0,2,0.0833333333333333,0.166666666666667,1000,100,28,15.0587550459127,0.0868596627947319,0.137277207295784,Inf,0
"20475",0,2,0.0833333333333333,0.166666666666667,10,100,37,0.978588040767903,0.0956956235326371,0.156104674669836,13.55,0.00114197049994961
"20476",0,1,0,0,1000,10,37,15.2198086950948,0.0315654919615543,0.336199446547005,Inf,0
"20477",0,2,0.0833333333333333,0.166666666666667,100,100,13,9.47401869830657,0.0888791156848669,0.160276680555851,10.16,0.00621990901594261
"20478",1,1,0.166666666666667,0.166666666666667,100,10,7,1.56684410033733,0.120109186099007,0.333165157717708,Inf,0
"20479",0,2,0.0833333333333333,0.166666666666667,10,10,30,3.3488650813007,0.083680245415089,0.305927014775276,1.55,0.460703780998966
"20480",0,2,0.0833333333333333,0.166666666666667,100,100,57,9.49404229720898,0.085520249173076,0.17738705105147,Inf,0
"20481",0,1,0.166666666666667,0.166666666666667,10,100,86,3.9291904678823,0.0857749286598076,0.329804671013228,3.6,0.0577795711235973
"20482",1,1,0,0,10,100,33,3.66262263548279,0.0755585247549009,0.32721327602077,1.8,0.406569659740599
"20483",0,2,0.0833333333333333,0.333333333333333,100,10,24,7.32812022618822,0.0721157573944142,0.59983812860841,Inf,0
"20484",0,1,0,0.166666666666667,10,10,97,4.95714785630841,0.0783337602528954,0.334515698761524,3.15544362088405e-31,1
"20485",2,2,0,0,100,100,66,4.35903794729364,0.0932422488827042,0.133336895343374,19.66,0.000582792158278347
"20486",2,2,0.0833333333333333,0,100,10,17,4.76589554711015,0.0842289984498736,0.295513922891869,9.90999999999999,0.0419713180652072
"20487",1,2,0.166666666666667,0.166666666666667,100,100,37,5.85285796708615,0.0865156354221754,0.146834037791378,16.16,0.00105146672730989
"20488",1,2,0.0833333333333333,0,100,100,63,5.9518122701528,0.0792783992992761,0.241666347413794,7.088,0.0691451818739039
"20489",1,2,0.166666666666667,0.333333333333333,10,100,41,1.21103238845468,0.0947126184041018,0.197122594906673,8.71999999999999,0.0332548573878718
"20490",2,2,0.166666666666667,0.166666666666667,10,100,4,-0.632178888367569,0.0935092669751662,0.16741712822676,16.9,0.0020213589252244
"20491",1,2,0.166666666666667,0,100,10,51,2.92438610438037,0.120413487522892,0.120447393782239,Inf,0
"20492",0,2,0.166666666666667,0.166666666666667,10,10,96,3.81066486612076,0.0779072871281696,0.403942036046143,0.2,0.90483741803596
"20493",1,2,0,0.166666666666667,10,10,73,2.6991935310393,0.0783211506307589,0.39001073498184,0.56,0.905525210355113
"20494",0,1,0.166666666666667,0.333333333333333,1000,10,48,12.1454179692159,0.147869508982006,0.338809858058196,Inf,0
"20495",1,1,0,0.166666666666667,10,100,20,4.00866048887261,0.0742063569128282,0.338284579092044,0.2,0.90483741803596
"20496",0,2,0,0.333333333333333,100,10,66,7.39243377356257,0.0827714627873254,0.261185647569011,Inf,0
"20497",0,1,0.0833333333333333,0,100,100,83,9.40359042154228,0.131760101554018,0.32738140981956,Inf,0
"20498",1,1,0.0833333333333333,0.166666666666667,10,10,9,1.5651249000231,0.0967977893596754,0.326292912966103,Inf,0
"20499",1,1,0.166666666666667,0.166666666666667,100,10,58,5.27421681076501,0.119052590953116,0.32948688349678,Inf,0
"20500",0,2,0.0833333333333333,0.333333333333333,100,100,86,9.0697566182962,0.0786959755301606,0.443018181841715,Inf,0
"20501",2,2,0.166666666666667,0.166666666666667,10,100,9,1.91802230067954,0.0881079710123335,0.218180377741351,3.5,0.477878344488724
"20502",1,2,0.166666666666667,0,10,10,59,0.557112753253822,0.0939404090643566,0.316315929531722,Inf,0
"20503",1,1,0.166666666666667,0,100,100,100,7.30662305402126,0.126219601522354,0.334705350301239,Inf,0
"20504",0,2,0.166666666666667,0,1000,10,25,8.57002019125434,0.137740633847616,0.0335940139587817,Inf,0
"20505",1,2,0,0.333333333333333,1000,10,70,9.54929434686392,0.0625857166822222,0.346786340207884,Inf,0
"20506",1,1,0.166666666666667,0.333333333333333,10,100,71,3.38230185266485,0.0847901729031924,0.32362802293223,1.2,0.548811636094026
"20507",0,2,0,0,1000,10,98,11.5928950303435,0.0965724862101196,0.0827274964763738,Inf,0
"20508",2,2,0.166666666666667,0,1000,100,25,6.06797988299604,0.133650773587389,0.038291743326324,273.0725,6.94188195187335e-58
"20509",1,1,0.0833333333333333,0.166666666666667,10,10,61,1.20441109421151,0.0917721768797781,0.335737005222201,Inf,0
"20510",0,1,0,0,100,10,71,10.0418838338911,0.0843309223249363,0.332353865165956,Inf,0
"20511",0,1,0.0833333333333333,0.333333333333333,10,10,49,3.08529114825404,0.0740962715937858,0.335071215139652,Inf,0
"20512",0,2,0,0,10,100,94,4.14254987011947,0.0855049127960277,0.28267365886095,0.2,0.90483741803596
"20513",2,2,0,0.333333333333333,1000,100,68,9.69839385777868,0.0797098008577027,0.444137047102431,2.61249999999999,0.62461040775895
"20514",1,2,0.166666666666667,0.333333333333333,100,100,3,3.99947205848741,0.0973448317524778,0.189155563623485,Inf,0
"20515",1,1,0.166666666666667,0.333333333333333,1000,100,50,9.03405017223304,0.151508376789863,0.329458291482727,Inf,0
"20516",1,2,0,0.166666666666667,10,100,13,3.40148229811095,0.0849842483964804,0.324233138993712,0.56,0.905525210355113
"20517",1,2,0.0833333333333333,0.333333333333333,1000,100,15,10.2440039163848,0.0646339791743743,0.268382422461665,Inf,0
"20518",1,1,0.166666666666667,0,100,100,48,6.82609756293544,0.13005620479179,0.321743465466443,Inf,0
"20519",1,2,0.166666666666667,0.333333333333333,10,10,82,1.79769828450857,0.0805831012424527,0.318423172257449,6.79999999999999,0.0785531598367983
"20520",1,1,0.0833333333333333,0.333333333333333,10,10,32,2.22537693663834,0.0792768106983597,0.335930442686897,Inf,0
"20521",1,2,0.0833333333333333,0.333333333333333,1000,10,88,8.81643302883094,0.0647849960031105,0.198000548165272,Inf,0
"20522",0,1,0.0833333333333333,0,100,10,66,8.50403988902715,0.0901270443546524,0.331193039980159,Inf,0
"20523",0,2,0,0,10,10,27,3.40239364719862,0.0843605011670844,0.322013044501674,8.75,0.012588142242434
"20524",2,2,0.0833333333333333,0.166666666666667,100,10,87,3.97751377935731,0.0903482350601294,0.159066247981305,19.165,0.000729392686344794
"20525",2,2,0.166666666666667,0,100,100,14,-1.89366492923921,0.126872180353127,0.0456541049298859,80.125,1.63878773765769e-16
"20526",1,2,0.166666666666667,0.333333333333333,1000,100,25,6.94347925299189,0.149721130964964,0.137327468394872,Inf,0
"20527",1,2,0,0.333333333333333,10,100,21,2.8712827467264,0.0888902574277856,0.266576741459639,2,0.57240670447088
"20528",1,1,0.0833333333333333,0.166666666666667,10,100,18,4.01759728672764,0.0760144150840569,0.328975099363767,0.4,0.818730753077982
"20529",0,2,0.166666666666667,0.166666666666667,10,10,24,2.71954133756267,0.0826318197872863,0.326687268527499,8,0.0183156388887342
"20530",1,1,0,0.333333333333333,10,100,36,2.62719959561802,0.087856214228012,0.333586324142069,Inf,0
"20531",0,1,0.0833333333333333,0,100,100,90,9.36542739661093,0.101159719536633,0.332071123832832,Inf,0
"20532",2,2,0.166666666666667,0.166666666666667,10,100,99,-0.168387344412459,0.087567479827159,0.279956991304339,12.5,0.0139957924876509
"20533",1,2,0.166666666666667,0.333333333333333,1000,100,71,8.42610437158328,0.132176107644551,0.131677319999793,Inf,0
"20534",0,1,0.0833333333333333,0,100,100,36,9.87023633732099,0.0908401416866019,0.334031697678483,Inf,0
"20535",0,1,0,0.166666666666667,10,10,87,4.85343884844973,0.0796032296720995,0.33908418180989,3.15544362088405e-31,1
"20536",0,1,0,0.333333333333333,1000,100,26,16.4808608094518,0.00521427089759729,0.330623964569227,Inf,0
"20537",0,1,0.0833333333333333,0.333333333333333,10,10,12,4.15671535580129,0.0843387504204871,0.333409136706973,1.6,0.205903210732068
"20538",2,2,0.0833333333333333,0.166666666666667,10,100,32,2.54354998357702,0.0870334243180813,0.289623222027231,2.65,0.617991879881755
"20539",0,2,0,0.333333333333333,100,10,43,8.38284153161504,0.0801769519258122,0.417391492505081,Inf,0
"20540",0,2,0.0833333333333333,0.166666666666667,10,10,25,3.51518957810189,0.0842521020119009,0.319342714132171,1.4,0.49658530379141
"20541",1,1,0,0.166666666666667,10,10,18,3.44541751209197,0.0777445234459221,0.33363358599194,0.4,0.818730753077982
"20542",0,1,0,0.333333333333333,10,10,47,3.76488663695861,0.0763016910188725,0.335029358642506,Inf,0
"20543",0,2,0,0.166666666666667,100,10,80,8.24807984991702,0.0886924468611773,0.175604683121371,Inf,0
"20544",1,2,0.0833333333333333,0.166666666666667,100,10,41,4.05660701827941,0.0741231368043094,0.320182873638217,11.936,0.00760564408024212
"20545",0,2,0.0833333333333333,0,1000,10,92,11.6713451561575,0.121256087590155,0.0491258070922347,Inf,0
"20546",2,2,0,0,10,100,64,1.91671021499298,0.0859172740086436,0.273856908316667,5.2,0.267384881571602
"20547",0,1,0.0833333333333333,0.166666666666667,1000,100,33,15.7829427636652,0.0845518618874681,0.335956807225067,Inf,0
"20548",0,1,0.0833333333333333,0.166666666666667,100,10,7,10.6607897658982,0.0659235674313601,0.339751903023223,Inf,0
"20549",1,1,0.166666666666667,0,10,100,26,1.32954478180304,0.110258275819231,0.329906671279397,Inf,0
"20550",1,2,0,0.333333333333333,10,10,43,2.74867034455371,0.0811223886994401,0.350215139708824,0.56,0.905525210355113
"20551",0,2,0.166666666666667,0,10,100,75,3.52920434225268,0.0917253008243153,0.186424389152176,3.2,0.201896517994656
"20552",2,2,0.166666666666667,0.166666666666667,1000,100,48,9.16334262516011,0.111525620021632,0.0681005319978699,187.303,2.0127870469373e-39
"20553",1,2,0,0.333333333333333,10,100,79,3.28382210027858,0.0693192310033123,0.500696763668811,2.48,0.478916376817431
"20554",1,1,0.0833333333333333,0.166666666666667,1000,100,58,10.117178828395,0.0990815489395015,0.329304234054191,Inf,0
"20555",1,1,0,0.333333333333333,1000,100,18,13.2659277630992,0.00485681568696681,0.335118350797898,Inf,0
"20556",1,1,0.166666666666667,0,100,10,9,4.84942390841346,0.111204805168745,0.333680136428395,Inf,0
"20557",0,1,0.166666666666667,0,100,100,50,10.9980786952638,0.0948634563735723,0.33311401784071,Inf,0
"20558",1,2,0,0,1000,100,87,9.53991319059696,0.0164375583012697,0.0968034256423371,51.6943999999999,3.47964906316219e-11
"20559",1,2,0,0.166666666666667,10,10,13,2.16767207226618,0.0832329186233986,0.305910175873849,2,0.57240670447088
"20560",2,2,0,0.166666666666667,100,100,23,5.92607970636743,0.0804075718434564,0.352796563200346,1.45,0.835459881448001
"20561",0,2,0.166666666666667,0,1000,10,70,8.92858141252555,0.143617788881159,0.0270050459792017,Inf,0
"20562",1,2,0.0833333333333333,0.333333333333333,100,100,40,5.36515453422595,0.0967609856973716,0.464005968801857,Inf,0
"20563",1,2,0.166666666666667,0,10,100,13,2.90461220633659,0.0865416570271385,0.268828808232195,2,0.57240670447088
"20564",1,1,0.166666666666667,0.333333333333333,10,10,52,0.725198631853566,0.0992745911029079,0.336579555115667,Inf,0
"20565",1,1,0.166666666666667,0.166666666666667,10,10,14,3.11970027993835,0.083906101846291,0.328722170225701,1.8,0.406569659740599
"20566",1,1,0.166666666666667,0.166666666666667,100,100,45,8.44311517653296,0.108110580773455,0.320989727707482,Inf,0
"20567",0,1,0,0,1000,100,98,16.2120876498993,0.00706760089015121,0.329468184975859,Inf,0
"20568",1,2,0.166666666666667,0.333333333333333,100,100,53,3.51588815159039,0.116909268886667,0.215223070258151,Inf,0
"20569",0,1,0,0,1000,10,28,15.2587502166543,0.0231997505172827,0.329742981255271,Inf,0
"20570",0,1,0.166666666666667,0,10,10,34,3.19924497288319,0.0870337107890942,0.325525918475946,3.6,0.0577795711235973
"20571",1,1,0.0833333333333333,0,100,10,22,6.57318524198482,0.0515955927965862,0.333568235432277,Inf,0
"20572",0,1,0,0.166666666666667,100,100,40,11.0936052408872,0.0713531770475526,0.326800571798334,Inf,0
"20573",0,1,0.0833333333333333,0,100,100,92,9.88634587512422,0.058664563771599,0.32797258657876,Inf,0
"20574",1,1,0.0833333333333333,0.333333333333333,10,100,99,4.05004458285516,0.0750822125788569,0.337957075814853,0.2,0.90483741803596
"20575",0,1,0.0833333333333333,0.333333333333333,10,10,32,4.08970763125814,0.0837765652602251,0.334437484670126,Inf,0
"20576",0,1,0.0833333333333333,0.333333333333333,1000,100,80,14.5612407859908,0.104778413906097,0.329595656021174,Inf,0
"20577",0,2,0,0.166666666666667,1000,10,22,8.20429913727821,0.0796109528073964,0.230505222681533,Inf,0
"20578",0,1,0,0,10,100,19,5.17347437337869,0.0809328389948702,0.334863126943391,0.4,0.527089256865538
"20579",1,2,0.166666666666667,0.333333333333333,10,10,22,2.75968643352806,0.0763865003073066,0.419818230625371,1.04,0.791574393075928
"20580",0,2,0.166666666666667,0,10,100,20,3.15616967339325,0.0920785877218749,0.18595902227832,4.4,0.110803158362334
"20581",1,1,0.0833333333333333,0.333333333333333,1000,10,80,9.98324236250096,0.0942711541939548,0.332077046862668,Inf,0
"20582",0,2,0,0.333333333333333,1000,10,32,12.3864841954901,0.0780230013013508,0.478465686226867,Inf,0
"20583",2,2,0,0,100,100,79,5.98703491563367,0.0868995333130392,0.193417078639887,7.74999999999999,0.101177397134287
"20584",0,1,0.166666666666667,0.333333333333333,10,10,49,3.3709251500198,0.0714777032728887,0.334966623735503,3.6,0.0577795711235973
"20585",2,2,0,0.166666666666667,1000,100,29,6.43662335986937,0.0815091276686927,0.250540911994279,55.9779999999999,2.02658572992416e-11
"20586",0,1,0.0833333333333333,0,1000,10,77,15.2518548896542,0.0325275740238263,0.334504211792275,Inf,0
